reference_no,company_name,job_title,min_experience,avg_salary,min_salary,max_salary,num_of_jobs,job_title_normalized,experience_level
2634.0,Target,Data Analyst,1.0,8.8,2.9,13.0,25.0,Data Analyst,Junior
2135.0,PayPal,Data Analyst,1.0,17.2,8.0,30.0,25.0,Data Analyst,Junior
2650.0,NISC Export Services,Data Analyst,1.0,3.2,2.3,5.0,25.0,Data Analyst,Junior
2214.0,ANZ Banking Group,Data Analyst,2.0,9.8,4.4,15.6,25.0,Data Analyst,Junior
1609.0,Hive,Data Analyst,0.0,4.2,3.5,5.8,25.0,Data Analyst,
5913.0,Crif High Mark Credit Information Services,Data Analyst,2.0,5.5,3.8,8.0,25.0,Data Analyst,Junior
4584.0,Pacecom Technologies,Data Analyst,0.0,2.1,2.0,3.0,25.0,Data Analyst,
5403.0,TCS,Data Engineer,1.0,5.8,3.9,10.1,819.0,Data Engineer,Junior
5985.0,IBM,Data Engineer,1.0,10.4,4.8,18.0,727.0,Data Engineer,Junior
6440.0,L&T Infotech,Data Engineer,1.0,5.7,4.1,9.0,420.0,Data Engineer,Junior
1403.0,Accenture,Data Engineer,1.0,9.0,5.0,16.8,332.0,Data Engineer,Junior
8967.0,Cognizant,Data Engineer,1.0,7.5,4.5,13.3,292.0,Data Engineer,Junior
3793.0,EC-Mobility,Data Engineer,1.0,2.1,1.8,3.0,259.0,Data Engineer,Junior
4299.0,Capgemini,Data Engineer,1.0,7.4,4.0,13.5,231.0,Data Engineer,Junior
8920.0,Infosys,Data Engineer,1.0,5.5,3.6,10.0,196.0,Data Engineer,Junior
8265.0,Fractal Analytics,Data Engineer,2.0,11.8,8.0,18.0,184.0,Data Engineer,Junior
2453.0,Wipro,Data Engineer,1.0,6.6,4.0,14.5,175.0,Data Engineer,Junior
4338.0,Amazon,Data Engineer,2.0,22.0,11.0,40.0,166.0,Data Engineer,Junior
1944.0,Quantiphi Analytics Solutions,Data Engineer,0.0,10.4,6.5,15.0,140.0,Data Engineer,
5805.0,Tech Mahindra,Data Engineer,2.0,6.5,4.2,13.0,130.0,Data Engineer,Junior
4495.0,Mindtree,Data Engineer,1.0,6.0,3.9,9.9,124.0,Data Engineer,Junior
4021.0,DXC Technology,Data Engineer,1.0,6.6,3.8,12.0,122.0,Data Engineer,Junior
7790.0,Deloitte,Data Engineer,1.0,11.8,6.0,18.0,116.0,Data Engineer,Junior
5491.0,Walmart,Data Engineer,3.0,22.1,15.0,31.9,88.0,Data Engineer,Mid
8350.0,Optum,Data Engineer,2.0,11.1,7.9,16.8,80.0,Data Engineer,Junior
4667.0,Shell,Data Engineer,1.0,17.2,8.0,24.0,79.0,Data Engineer,Junior
1550.0,HCL Technologies,Data Engineer,1.0,9.0,3.5,18.0,79.0,Data Engineer,Junior
2614.0,Futurense Technologies,Data Engineer,1.0,9.5,7.0,12.0,72.0,Data Engineer,Junior
5818.0,Tiger Analytics,Data Engineer,1.0,14.0,7.0,21.0,69.0,Data Engineer,Junior
3148.0,Teradata,Data Engineer,3.0,13.6,8.8,17.5,68.0,Data Engineer,Mid
1885.0,Altimetrik,Data Engineer,1.0,12.6,6.5,22.0,59.0,Data Engineer,Junior
4189.0,Ernst & Young,Data Engineer,2.0,12.8,5.2,20.0,59.0,Data Engineer,Junior
3776.0,Maersk,Data Engineer,2.0,17.0,7.8,27.8,55.0,Data Engineer,Junior
2933.0,UnitedHealth,Data Engineer,2.0,10.3,6.3,17.3,53.0,Data Engineer,Junior
5233.0,Genpact,Data Engineer,1.0,6.8,3.2,14.0,47.0,Data Engineer,Junior
6910.0,PayPal,Data Engineer,4.0,21.6,12.8,31.0,44.0,Data Engineer,Mid
6103.0,Enquero,Data Engineer,1.0,9.5,6.2,15.0,41.0,Data Engineer,Junior
4869.0,DataMetica,Data Engineer,0.0,6.4,4.0,10.7,41.0,Data Engineer,
2846.0,Ericsson,Data Engineer,2.0,10.6,5.3,17.5,40.0,Data Engineer,Junior
1308.0,GE,Data Engineer,3.0,12.8,9.6,16.0,39.0,Data Engineer,Mid
8734.0,Target,Data Engineer,0.0,12.9,10.0,17.7,38.0,Data Engineer,
6343.0,Brillio,Data Engineer,0.0,7.7,4.5,13.3,38.0,Data Engineer,
6891.0,ZS,Data Engineer,1.0,11.7,9.0,16.0,37.0,Data Engineer,Junior
2537.0,Hewlett-Packard Enterprise,Data Engineer,2.0,8.4,4.5,18.0,36.0,Data Engineer,Junior
2809.0,Reliance jio,Data Engineer,1.0,8.2,4.5,13.0,35.0,Data Engineer,Junior
5224.0,Sapient Corporation,Data Engineer,2.0,13.5,9.2,17.0,34.0,Data Engineer,Junior
8736.0,Larsen & Toubro Limited,Data Engineer,1.0,5.8,4.0,10.5,34.0,Data Engineer,Junior
2516.0,JP Morgan Chase,Data Engineer,4.0,18.7,8.0,29.0,32.0,Data Engineer,Mid
5049.0,Societe Generale,Data Engineer,2.0,16.8,9.6,23.0,31.0,Data Engineer,Junior
3209.0,Bajaj Finserv,Data Engineer,0.0,10.9,8.0,12.5,30.0,Data Engineer,
4795.0,Bharti Airtel,Data Engineer,2.0,4.0,3.0,7.5,30.0,Data Engineer,Junior
1567.0,Bank of America,Data Engineer,2.0,15.1,8.1,22.0,30.0,Data Engineer,Junior
2911.0,Mphasis,Data Engineer,1.0,10.1,4.2,19.0,30.0,Data Engineer,Junior
8199.0,Fragma Data Systems,Data Engineer,0.0,5.5,3.5,11.9,30.0,Data Engineer,
5796.0,NTT DATA,Data Engineer,2.0,10.4,4.1,25.0,29.0,Data Engineer,Junior
7031.0,PwC,Data Engineer,1.0,10.0,5.5,16.5,29.0,Data Engineer,Junior
4222.0,KPMG,Data Engineer,2.0,12.3,7.0,18.0,28.0,Data Engineer,Junior
7442.0,UST,Data Engineer,1.0,9.8,3.5,17.0,27.0,Data Engineer,Junior
6201.0,Virtusa Consulting Services,Data Engineer,1.0,9.0,4.2,20.0,27.0,Data Engineer,Junior
2469.0,DBS Bank,Data Engineer,2.0,13.6,9.1,24.0,27.0,Data Engineer,Junior
6026.0,Koch Business Solutions,Data Engineer,4.0,23.6,12.0,34.0,27.0,Data Engineer,Mid
7134.0,Lowe's,Data Engineer,1.0,12.1,10.0,14.3,26.0,Data Engineer,Junior
1593.0,BA Continuum,Data Engineer,4.0,16.5,12.0,22.8,26.0,Data Engineer,Mid
1677.0,Dell,Data Engineer,1.0,12.8,5.5,20.0,26.0,Data Engineer,Junior
2478.0,Data Semantics,Data Engineer,3.0,8.9,4.5,15.5,25.0,Data Engineer,Mid
4168.0,BlazeClan Technologies,Data Engineer,0.0,5.5,3.2,9.6,24.0,Data Engineer,
1045.0,Microsoft Corporation,Data Engineer,3.0,25.1,13.0,40.1,24.0,Data Engineer,Mid
6418.0,DataWeave,Data Engineer,1.0,8.2,5.5,12.0,23.0,Data Engineer,Junior
6158.0,Celebal Technologies,Data Engineer,0.0,5.5,4.5,10.0,23.0,Data Engineer,
8377.0,SpringML,Data Engineer,1.0,9.7,5.5,14.0,23.0,Data Engineer,Junior
6914.0,TEKsystems,Data Engineer,1.0,9.7,6.0,18.0,23.0,Data Engineer,Junior
6104.0,NatWest Group,Data Engineer,2.0,20.4,11.1,32.0,23.0,Data Engineer,Junior
4956.0,Saama Technologies,Data Engineer,2.0,9.7,6.0,14.5,22.0,Data Engineer,Junior
5474.0,GE Aviation,Data Engineer,2.0,12.2,9.0,16.0,22.0,Data Engineer,Junior
8043.0,Affine Analytics,Data Engineer,0.0,7.7,6.0,12.0,22.0,Data Engineer,
6322.0,Wells Fargo India,Data Engineer,3.0,15.2,10.1,22.0,21.0,Data Engineer,Mid
6759.0,EXL Service,Data Engineer,2.0,10.3,6.0,14.1,20.0,Data Engineer,Junior
8459.0,McKinsey & Company,Data Engineer,2.0,18.5,10.0,25.0,20.0,Data Engineer,Junior
2298.0,Cisco Systems,Data Engineer,3.0,19.3,12.0,28.0,20.0,Data Engineer,Mid
8618.0,IDFC FIRST Bank,Data Engineer,1.0,15.4,8.5,21.9,20.0,Data Engineer,Junior
4803.0,ValueLabs,Data Engineer,1.0,10.3,5.0,23.5,20.0,Data Engineer,Junior
3443.0,Paytm,Data Engineer,2.0,13.9,5.8,23.0,20.0,Data Engineer,Junior
7148.0,Blackbuck Insights,Data Engineer,0.0,4.2,2.5,8.5,20.0,Data Engineer,
7078.0,Lumen Technologies,Data Engineer,1.0,6.6,4.5,9.2,20.0,Data Engineer,Junior
7409.0,Micron Technology,Data Engineer,3.0,12.9,8.4,18.0,20.0,Data Engineer,Mid
7952.0,GE Healthcare,Data Engineer,3.0,12.3,10.0,17.0,19.0,Data Engineer,Mid
2176.0,IQVIA,Data Engineer,2.0,10.5,5.5,15.0,19.0,Data Engineer,Junior
3333.0,SG Analytics,Data Engineer,0.0,7.3,5.2,12.0,19.0,Data Engineer,
7965.0,Wavicle Data Solutions,Data Engineer,2.0,5.1,3.5,7.2,19.0,Data Engineer,Junior
8186.0,Mercedes-Benz Research & Development India,Data Engineer,1.0,13.1,7.0,19.0,19.0,Data Engineer,Junior
6312.0,LatentView Analytics,Data Engineer,0.0,7.2,5.3,12.0,19.0,Data Engineer,
4369.0,Schlumberger,Data Engineer,2.0,13.7,6.5,22.5,19.0,Data Engineer,Junior
2757.0,Adobe,Data Engineer,3.0,23.7,14.0,34.0,18.0,Data Engineer,Mid
7274.0,Commonwealth Bank of Australia,Data Engineer,2.0,19.9,9.9,28.8,18.0,Data Engineer,Junior
4142.0,NCR Corporation,Data Engineer,1.0,9.5,6.2,13.5,18.0,Data Engineer,Junior
8181.0,ITC Infotech India,Data Engineer,1.0,6.8,4.1,13.0,18.0,Data Engineer,Junior
6615.0,Novartis Healthcare,Data Engineer,2.0,15.0,9.5,19.5,18.0,Data Engineer,Junior
4764.0,Legato Health Technologies,Data Engineer,2.0,10.8,8.3,13.5,18.0,Data Engineer,Junior
4104.0,Honeywell Technology Solutions,Data Engineer,0.0,11.2,5.0,26.0,17.0,Data Engineer,
1687.0,Hexaware Technologies,Data Engineer,1.0,11.7,3.5,23.5,17.0,Data Engineer,Junior
8621.0,Impetus Technologies,Data Engineer,1.0,13.1,11.5,16.0,17.0,Data Engineer,Junior
5920.0,Bridgei2i Analytics Solutions,Data Engineer,0.0,6.7,5.0,10.0,17.0,Data Engineer,
7597.0,Verizon,Data Engineer,1.0,10.5,5.6,15.5,16.0,Data Engineer,Junior
8623.0,Systech Solutions,Data Engineer,0.0,4.1,3.3,4.5,16.0,Data Engineer,
1809.0,Ab Inbev,Data Engineer,4.0,16.5,8.2,24.0,16.0,Data Engineer,Mid
5226.0,Neal Analytics,Data Engineer,1.0,10.5,6.8,16.0,16.0,Data Engineer,Junior
8074.0,TheMathCompany,Data Engineer,2.0,9.3,7.0,13.2,16.0,Data Engineer,Junior
8440.0,Atos Syntel,Data Engineer,2.0,7.3,3.8,12.0,16.0,Data Engineer,Junior
5617.0,Lumiq.ai,Data Engineer,0.0,8.1,6.0,9.5,16.0,Data Engineer,
2078.0,Axis Bank,Data Engineer,0.0,11.1,7.7,14.7,16.0,Data Engineer,
4409.0,Google,Data Engineer,3.0,36.599000000000004,16.5,51.0,16.0,Data Engineer,Mid
7858.0,Maersk Line,Data Engineer,2.0,12.8,8.0,21.0,15.0,Data Engineer,Junior
5289.0,AstraZeneca,Data Engineer,1.0,9.3,6.8,13.5,15.0,Data Engineer,Junior
2629.0,Amdocs,Data Engineer,0.0,8.9,6.1,13.0,15.0,Data Engineer,
5215.0,MasterCard,Data Engineer,0.0,15.1,13.0,18.0,15.0,Data Engineer,
3322.0,Morgan Stanley,Data Engineer,3.0,20.5,11.0,26.0,14.0,Data Engineer,Mid
3308.0,Tavant Technologies,Data Engineer,1.0,10.1,5.8,20.0,14.0,Data Engineer,Junior
3842.0,Flipkart,Data Engineer,2.0,17.5,9.5,25.0,14.0,Data Engineer,Junior
3417.0,Michelin,Data Engineer,0.0,9.8,7.7,11.3,14.0,Data Engineer,
4914.0,Concentrix Corporation,Data Engineer,1.0,3.7,2.6,4.5,14.0,Data Engineer,Junior
7726.0,Siemens,Data Engineer,1.0,12.9,6.8,16.0,14.0,Data Engineer,Junior
8755.0,Mu Sigma,Data Engineer,1.0,8.4,5.5,12.0,13.0,Data Engineer,Junior
2147.0,Expedia,Data Engineer,4.0,27.6,20.0,40.0,13.0,Data Engineer,Mid
2567.0,Decision Point,Data Engineer,0.0,5.9,4.8,7.0,13.0,Data Engineer,
8059.0,Adidas,Data Engineer,1.0,23.0,14.5,34.0,13.0,Data Engineer,Junior
5990.0,Nokia,Data Engineer,1.0,10.7,3.6,24.5,13.0,Data Engineer,Junior
5708.0,Oil Field Instrumentation,Data Engineer,6.0,6.9,1.2020000000000002,11.1,13.0,Data Engineer,Senior
5566.0,Atos,Data Engineer,2.0,8.5,3.7,17.8,13.0,Data Engineer,Junior
5427.0,Bitwise Solutions,Data Engineer,0.0,6.1,3.8,9.0,13.0,Data Engineer,
8208.0,Ford Motor,Data Engineer,0.0,10.1,5.7,15.9,13.0,Data Engineer,
4158.0,Persistent Systems,Data Engineer,1.0,11.6,4.2,20.4,13.0,Data Engineer,Junior
3401.0,Indium Software,Data Engineer,0.0,6.8,3.6,11.5,13.0,Data Engineer,
8353.0,Citicorp,Data Engineer,2.0,17.9,13.5,20.0,13.0,Data Engineer,Junior
5406.0,The Data Team,Data Engineer,1.0,11.5,8.5,15.0,13.0,Data Engineer,Junior
2086.0,Cittabase Solutions,Data Engineer,3.0,7.9,5.0,10.3,13.0,Data Engineer,Mid
3700.0,NIKE,Data Engineer,3.0,21.3,14.1,29.0,13.0,Data Engineer,Mid
1105.0,Kyndryl,Data Engineer,2.0,12.8,8.5,16.0,13.0,Data Engineer,Junior
2377.0,Dunnhumby,Data Engineer,1.0,12.3,8.7,18.5,12.0,Data Engineer,Junior
7558.0,Advance Auto Parts,Data Engineer,3.0,13.3,10.2,15.5,12.0,Data Engineer,Mid
1092.0,Rackspace,Data Engineer,3.0,16.3,11.0,21.6,12.0,Data Engineer,Mid
3271.0,Tredence,Data Engineer,2.0,11.4,7.0,16.0,12.0,Data Engineer,Junior
4433.0,Expert Global Solutions,Data Engineer,0.0,2.1,1.2020000000000002,3.1,12.0,Data Engineer,
2256.0,Cerner,Data Engineer,2.0,9.9,6.0,14.0,12.0,Data Engineer,Junior
3995.0,Searce Cosourcing Services,Data Engineer,1.0,7.4,5.0,12.5,12.0,Data Engineer,Junior
7725.0,Eli Lilly and Company,Data Engineer,3.0,18.4,16.0,22.0,12.0,Data Engineer,Mid
4723.0,ValueMomentum,Data Engineer,1.0,10.6,4.5,21.3,12.0,Data Engineer,Junior
4253.0,InfoStretch,Data Engineer,1.0,10.5,4.2,18.0,12.0,Data Engineer,Junior
4383.0,Nagarro,Data Engineer,2.0,13.1,7.0,25.0,12.0,Data Engineer,Junior
3800.0,KPI Partners,Data Engineer,1.0,12.0,5.0,22.0,12.0,Data Engineer,Junior
6560.0,HSBC,Data Engineer,1.0,9.7,6.5,18.0,12.0,Data Engineer,Junior
4334.0,Bosch Global Software Technologies,Data Engineer,1.0,7.1,3.8,14.0,11.0,Data Engineer,Junior
5251.0,Axtria,Data Engineer,1.0,11.4,7.5,15.3,11.0,Data Engineer,Junior
8444.0,Visa,Data Engineer,1.0,28.7,16.5,37.0,11.0,Data Engineer,Junior
2213.0,Happiest Minds Technologies,Data Engineer,0.0,8.0,4.0,14.8,11.0,Data Engineer,
4178.0,BYJU'S,Data Engineer,1.0,9.7,4.5,19.5,11.0,Data Engineer,Junior
4306.0,Yash Technologies,Data Engineer,0.0,5.3,3.2,8.0,11.0,Data Engineer,
5751.0,GE Digital,Data Engineer,4.0,12.6,8.3,18.3,11.0,Data Engineer,Mid
4373.0,GSK Pharmaceuticals,Data Engineer,5.0,23.1,19.0,27.0,11.0,Data Engineer,Mid
3072.0,Rakuten,Data Engineer,0.0,13.3,8.5,18.5,11.0,Data Engineer,
8897.0,InnovAccer,Data Engineer,1.0,8.2,5.0,15.0,11.0,Data Engineer,Junior
7854.0,nThrive Global Solutions,Data Engineer,2.0,11.8,7.8,17.6,11.0,Data Engineer,Junior
7944.0,AI Touch,Data Engineer,0.0,2.3,2.0,3.0,11.0,Data Engineer,
8022.0,Autodesk,Data Engineer,0.0,26.5,6.4,40.0,11.0,Data Engineer,
6985.0,Knoema IT Solutions,Data Engineer,0.0,3.3,2.0,4.1,11.0,Data Engineer,
5736.0,Ecolab Digital Center,Data Engineer,2.0,11.5,8.5,18.0,11.0,Data Engineer,Junior
7251.0,Apple,Data Engineer,3.0,25.0,17.0,35.0,11.0,Data Engineer,Mid
6029.0,AVASOFT,Data Engineer,0.0,4.0,3.5,4.9,10.0,Data Engineer,
8998.0,i2e Consulting,Data Engineer,2.0,13.1,9.0,16.5,10.0,Data Engineer,Junior
2834.0,Birlasoft,Data Engineer,2.0,11.1,5.2,20.1,10.0,Data Engineer,Junior
5859.0,EPAM Systems,Data Engineer,4.0,17.3,8.8,24.0,10.0,Data Engineer,Mid
5390.0,Xyz Company,Data Engineer,1.0,12.3,6.0,21.0,10.0,Data Engineer,Junior
2744.0,Colgate Palmolive,Data Engineer,1.0,10.7,6.0,15.0,10.0,Data Engineer,Junior
7828.0,BCG,Data Engineer,2.0,17.2,14.5,19.5,10.0,Data Engineer,Junior
5835.0,Apisero,Data Engineer,1.0,13.5,8.0,18.0,10.0,Data Engineer,Junior
5599.0,Fidelity Investment,Data Engineer,1.0,13.3,11.0,16.7,10.0,Data Engineer,Junior
7336.0,Oracle,Data Engineer,2.0,14.6,7.0,25.0,10.0,Data Engineer,Junior
2072.0,Accion Labs,Data Engineer,3.0,18.1,8.0,30.0,9.0,Data Engineer,Mid
5169.0,Dun & Bradstreet,Data Engineer,3.0,11.4,8.6,15.4,9.0,Data Engineer,Mid
6912.0,Webhelp,Data Engineer,3.0,10.7,8.5,14.0,9.0,Data Engineer,Mid
5376.0,Ags Infotech,Data Engineer,2.0,5.0,4.4,5.5,9.0,Data Engineer,Junior
6069.0,Synechron,Data Engineer,4.0,17.3,12.5,24.0,9.0,Data Engineer,Mid
4641.0,GEP Worldwide,Data Engineer,2.0,13.0,10.1,15.0,9.0,Data Engineer,Junior
4668.0,Principal Global Services,Data Engineer,1.0,10.2,9.5,11.1,9.0,Data Engineer,Junior
3137.0,Algonomy,Data Engineer,1.0,7.5,5.0,13.6,9.0,Data Engineer,Junior
5165.0,Sigmoid Analytics,Data Engineer,1.0,15.0,12.8,18.5,9.0,Data Engineer,Junior
5935.0,Vodafone Idea,Data Engineer,1.0,11.2,2.1,18.0,9.0,Data Engineer,Junior
5048.0,Clairvoyant India,Data Engineer,2.0,10.5,5.0,17.0,9.0,Data Engineer,Junior
7774.0,Aktrix Technologies,Data Engineer,0.0,4.1,3.0,5.5,9.0,Data Engineer,
6283.0,ThoughtWorks,Data Engineer,1.0,15.7,10.0,19.4,9.0,Data Engineer,Junior
8752.0,DUNNHUMBY IT SERVICES INDIA,Data Engineer,1.0,11.9,9.0,14.9,9.0,Data Engineer,Junior
8937.0,Baker Hughes,Data Engineer,3.0,14.8,12.0,16.5,9.0,Data Engineer,Mid
1144.0,Denodo Technologies,Data Engineer,0.0,8.0,6.0,10.5,9.0,Data Engineer,
8625.0,Hashedin By Deloitte,Data Engineer,2.0,15.0,11.1,19.0,9.0,Data Engineer,Junior
5240.0,Red Hat,Data Engineer,2.0,12.4,4.5,17.6,8.0,Data Engineer,Junior
3833.0,HDFC Bank,Data Engineer,2.0,9.0,6.5,12.5,8.0,Data Engineer,Junior
4637.0,Accenture,Senior Data Scientist,3.0,18.9,10.5,30.5,80.0,Senior Data Scientist,Mid
6847.0,TCS,Senior Data Scientist,4.0,16.7,8.6,30.0,79.0,Senior Data Scientist,Mid
8996.0,Cognizant,Senior Data Scientist,4.0,17.9,12.0,25.2,57.0,Senior Data Scientist,Mid
5663.0,Fractal Analytics,Senior Data Scientist,4.0,25.6,18.0,32.0,47.0,Senior Data Scientist,Mid
6528.0,Ab Inbev,Senior Data Scientist,3.0,28.0,22.0,35.0,44.0,Senior Data Scientist,Mid
1748.0,Wipro,Senior Data Scientist,4.0,16.1,8.0,30.0,43.0,Senior Data Scientist,Mid
6043.0,Deloitte,Senior Data Scientist,5.0,21.2,14.0,35.0,42.0,Senior Data Scientist,Mid
6193.0,Walmart,Senior Data Scientist,5.0,36.599000000000004,27.0,51.0,32.0,Senior Data Scientist,Mid
2608.0,Amazon,Senior Data Scientist,5.0,36.599000000000004,26.0,51.0,30.0,Senior Data Scientist,Mid
3673.0,UnitedHealth,Senior Data Scientist,4.0,23.0,15.6,30.5,30.0,Senior Data Scientist,Mid
4333.0,Ernst & Young,Senior Data Scientist,4.0,21.4,15.0,30.0,29.0,Senior Data Scientist,Mid
2627.0,Optum,Senior Data Scientist,5.0,26.2,18.0,36.0,28.0,Senior Data Scientist,Mid
3051.0,Impact Analytics,Senior Data Scientist,2.0,13.4,9.0,19.0,28.0,Senior Data Scientist,Junior
1513.0,Incedo,Senior Data Scientist,3.0,18.9,15.0,25.0,26.0,Senior Data Scientist,Mid
5422.0,IBM,Senior Data Scientist,5.0,24.4,14.0,36.0,25.0,Senior Data Scientist,Mid
2450.0,Target,Senior Data Scientist,2.0,23.8,15.5,30.0,25.0,Senior Data Scientist,Junior
7062.0,Infosys,Senior Data Scientist,4.0,18.1,9.0,30.0,25.0,Senior Data Scientist,Mid
5031.0,TVS Credit Services,Senior Data Scientist,4.0,14.7,11.5,21.0,24.0,Senior Data Scientist,Mid
6880.0,Ericsson,Senior Data Scientist,7.0,30.2,14.2,50.6,22.0,Senior Data Scientist,Senior
4852.0,Microsoft Corporation,Senior Data Scientist,4.0,36.599000000000004,27.0,51.0,22.0,Senior Data Scientist,Mid
2822.0,HCL Technologies,Senior Data Scientist,4.0,19.3,14.4,25.0,22.0,Senior Data Scientist,Mid
1796.0,Capgemini,Senior Data Scientist,4.0,16.8,11.5,26.0,22.0,Senior Data Scientist,Mid
4469.0,Dunnhumby,Senior Data Scientist,3.0,15.4,12.0,22.0,21.0,Senior Data Scientist,Mid
1406.0,Birlasoft,Senior Data Scientist,3.0,14.3,8.0,22.3,20.0,Senior Data Scientist,Mid
2826.0,Tech Mahindra,Senior Data Scientist,4.0,16.4,7.1,25.0,20.0,Senior Data Scientist,Mid
5305.0,Affine Analytics,Senior Data Scientist,1.0,9.9,7.6,16.0,20.0,Senior Data Scientist,Junior
4608.0,Wolters Kluwer,Senior Data Scientist,6.0,23.7,18.0,30.0,19.0,Senior Data Scientist,Senior
1636.0,Harman Connected Services,Senior Data Scientist,4.0,16.0,11.5,22.0,19.0,Senior Data Scientist,Mid
4035.0,L&T Infotech,Senior Data Scientist,2.0,20.0,12.3,28.0,19.0,Senior Data Scientist,Junior
4536.0,Reliance jio,Senior Data Scientist,4.0,30.0,18.5,46.0,18.0,Senior Data Scientist,Mid
7545.0,Sapient Corporation,Senior Data Scientist,2.0,21.1,14.2,28.5,18.0,Senior Data Scientist,Junior
4871.0,Coforge,Senior Data Scientist,4.0,15.0,15.0,15.2,18.0,Senior Data Scientist,Mid
3769.0,Lowe's,Senior Data Scientist,4.0,25.0,16.0,33.0,17.0,Senior Data Scientist,Mid
5206.0,Blue Yonder,Senior Data Scientist,2.0,31.6,18.0,50.0,17.0,Senior Data Scientist,Junior
2399.0,Bosch Global Software Technologies,Senior Data Scientist,2.0,24.1,16.1,30.0,16.0,Senior Data Scientist,Junior
5977.0,Nielsen,Senior Data Scientist,2.0,9.9,7.9,13.7,16.0,Senior Data Scientist,Junior
8313.0,Oracle,Senior Data Scientist,3.0,25.2,20.0,37.0,16.0,Senior Data Scientist,Mid
1048.0,Happiest Minds Technologies,Senior Data Scientist,5.0,16.4,9.0,26.0,15.0,Senior Data Scientist,Mid
6876.0,DXC Technology,Senior Data Scientist,7.0,17.1,11.0,25.0,15.0,Senior Data Scientist,Senior
8746.0,PayPal,Senior Data Scientist,6.0,36.599000000000004,27.0,45.0,15.0,Senior Data Scientist,Senior
3412.0,Citibank,Senior Data Scientist,4.0,22.8,16.0,30.0,15.0,Senior Data Scientist,Mid
3232.0,Innominds Software,Senior Data Scientist,4.0,18.6,13.5,27.5,14.0,Senior Data Scientist,Mid
7628.0,Bajaj Finserv,Senior Data Scientist,1.0,17.6,10.0,27.8,14.0,Senior Data Scientist,Junior
6757.0,Honeywell Technology Solutions,Senior Data Scientist,2.0,18.4,10.0,35.0,14.0,Senior Data Scientist,Junior
8691.0,eClerx,Senior Data Scientist,2.0,15.3,11.0,21.6,14.0,Senior Data Scientist,Junior
2056.0,VMware Software,Senior Data Scientist,2.0,23.1,16.0,36.5,14.0,Senior Data Scientist,Junior
3305.0,PwC,Senior Data Scientist,4.0,21.2,13.0,30.0,14.0,Senior Data Scientist,Mid
3024.0,EXL Service,Senior Data Scientist,3.0,19.5,14.5,30.0,13.0,Senior Data Scientist,Mid
6387.0,Mercedes-Benz Research & Development India,Senior Data Scientist,3.0,18.0,10.0,35.0,13.0,Senior Data Scientist,Mid
3184.0,Mindtree,Senior Data Scientist,5.0,17.8,9.0,28.1,13.0,Senior Data Scientist,Mid
2768.0,Wells Fargo India,Senior Data Scientist,5.0,23.1,14.0,30.0,13.0,Senior Data Scientist,Mid
8216.0,Genpact,Senior Data Scientist,4.0,24.2,10.0,35.0,12.0,Senior Data Scientist,Mid
7790.0,Course5,Senior Data Scientist,3.0,11.7,9.0,17.0,12.0,Senior Data Scientist,Mid
6413.0,JP Morgan Chase,Senior Data Scientist,5.0,27.7,14.0,51.0,12.0,Senior Data Scientist,Mid
5608.0,MasterCard,Senior Data Scientist,2.0,25.5,18.2,36.0,12.0,Senior Data Scientist,Junior
3133.0,GE Healthcare,Senior Data Scientist,3.0,28.0,24.0,33.0,11.0,Senior Data Scientist,Mid
6009.0,IHS Markit,Senior Data Scientist,5.0,22.5,16.0,29.0,11.0,Senior Data Scientist,Mid
5677.0,NIIT Technologies,Senior Data Scientist,2.0,15.3,15.0,16.0,11.0,Senior Data Scientist,Junior
8520.0,Gramener,Senior Data Scientist,2.0,14.4,10.0,20.8,11.0,Senior Data Scientist,Junior
8214.0,Ford Motor,Senior Data Scientist,4.0,17.6,16.4,19.5,11.0,Senior Data Scientist,Mid
5154.0,TheMathCompany,Senior Data Scientist,4.0,14.8,12.0,18.0,11.0,Senior Data Scientist,Mid
8311.0,Legato Health Technologies,Senior Data Scientist,4.0,21.2,15.6,26.0,11.0,Senior Data Scientist,Mid
4278.0,Dell,Senior Data Scientist,3.0,23.2,15.0,32.0,11.0,Senior Data Scientist,Mid
7282.0,Great Learning,Senior Data Scientist,3.0,12.3,11.0,14.0,11.0,Senior Data Scientist,Mid
1989.0,Morningstar,Senior Data Scientist,4.0,19.7,16.2,24.6,10.0,Senior Data Scientist,Mid
8572.0,Hewlett-Packard Enterprise,Senior Data Scientist,3.0,20.7,17.0,30.0,10.0,Senior Data Scientist,Mid
7915.0,Tredence,Senior Data Scientist,3.0,18.4,12.4,26.0,10.0,Senior Data Scientist,Mid
1971.0,UST,Senior Data Scientist,3.0,12.1,10.3,16.0,10.0,Senior Data Scientist,Mid
2856.0,ValueLabs,Senior Data Scientist,3.0,21.1,10.3,26.5,10.0,Senior Data Scientist,Mid
8839.0,Novartis Healthcare,Senior Data Scientist,5.0,30.5,16.0,51.0,10.0,Senior Data Scientist,Mid
7769.0,Vodafone Idea,Senior Data Scientist,4.0,22.7,13.1,32.7,10.0,Senior Data Scientist,Mid
7832.0,Nagarro,Senior Data Scientist,2.0,18.0,14.3,25.0,10.0,Senior Data Scientist,Junior
8202.0,HERE Technologies,Senior Data Scientist,6.0,27.1,22.5,30.0,9.0,Senior Data Scientist,Senior
